theta,440.0,550.0,680.0
0.0,0.1193662073189215,0.1193662073189215,0.1193662073189215
0.003070960560693835,0.11936564446135062,0.11936564446135062,0.11936564446135062
0.00614192112138767,0.11936395590987062,0.11936395590987062,0.11936395590987062
0.009212881682081505,0.1193611417281789,0.1193611417281789,0.1193611417281789
0.01228384224277534,0.11935720202243506,0.11935720202243506,0.11935720202243506
0.015354802803469174,0.1193521369412569,0.1193521369412569,0.1193521369412569
0.01842576336416301,0.11934594667571487,0.11934594667571487,0.11934594667571487
0.021496723924856843,0.11933863145932484,0.11933863145932484,0.11933863145932484
0.02456768448555068,0.11933019156803926,0.11933019156803926,0.11933019156803926
0.027638645046244515,0.11932062732023681,0.11932062732023681,0.11932062732023681
0.030709605606938348,0.11930993907671032,0.11930993907671032,0.11930993907671032
0.033780566167632184,0.11929812724065324,0.11929812724065324,0.11929812724065324
0.03685152672832602,0.11928519225764436,0.11928519225764436,0.11928519225764436
0.039922487289019856,0.11927113461563103,0.11927113461563103,0.11927113461563103
0.042993447849713685,0.11925595484491076,0.11925595484491076,0.11925595484491076
0.04606440841040752,0.1192396535181112,0.1192396535181112,0.1192396535181112
0.04913536897110136,0.11922223125016852,0.11922223125016852,0.11922223125016852
0.052206329531795194,0.11920368869830429,0.11920368869830429,0.11920368869830429
0.05527729009248903,0.11918402656200064,0.11918402656200064,0.11918402656200064
0.05834825065318286,0.11916324558297381,0.11916324558297381,0.11916324558297381
0.061419211213876695,0.11914134654514624,0.11914134654514624,0.11914134654514624
0.06449017177457053,0.11911833027461706,0.11911833027461706,0.11911833027461706
0.06756113233526437,0.11909419763963076,0.11909419763963076,0.11909419763963076
0.0706320928959582,0.1190689495505446,0.1190689495505446,0.1190689495505446
0.07370305345665204,0.11904258695979415,0.11904258695979415,0.11904258695979415
0.07677401401734588,0.11901511086185748,0.11901511086185748,0.11901511086185748
0.07984497457803971,0.11898652229321749,0.11898652229321749,0.11898652229321749
0.08291593513873353,0.11895682233232298,0.11895682233232298,0.11895682233232298
0.08598689569942737,0.11892601209954781,0.11892601209954781,0.11892601209954781
0.08905785626012121,0.11889409275714875,0.11889409275714875,0.11889409275714875
0.09212881682081504,0.11886106550922164,0.11886106550922164,0.11886106550922164
0.09519977738150888,0.11882693160165582,0.11882693160165582,0.11882693160165582
0.09827073794220272,0.11879169232208733,0.11879169232208733,0.11879169232208733
0.10134169850289655,0.11875534899985019,0.11875534899985019,0.11875534899985019
0.10441265906359039,0.11871790300592634,0.11871790300592634,0.11871790300592634
0.10748361962428422,0.11867935575289386,0.11867935575289386,0.11867935575289386
0.11055458018497806,0.11863970869487375,0.11863970869487375,0.11863970869487375
0.1136255407456719,0.11859896332747498,0.11859896332747498,0.11859896332747498
0.11669650130636572,0.11855712118773817,0.11855712118773817,0.11855712118773817
0.11976746186705955,0.11851418385407757,0.11851418385407757,0.11851418385407757
0.12283842242775339,0.11847015294622147,0.11847015294622147,0.11847015294622147
0.12590938298844723,0.11842503012515122,0.11842503012515122,0.11842503012515122
0.12898034354914106,0.11837881709303841,0.11837881709303841,0.11837881709303841
0.1320513041098349,0.11833151559318081,0.11833151559318081,0.11833151559318081
0.13512226467052874,0.11828312740993648,0.11828312740993648,0.11828312740993648
