lambda,beta_abs
360.0,0.0
393.57142857142856,0.0
427.1428571428571,0.0
460.7142857142857,0.0
494.2857142857143,0.0
527.8571428571429,0.0
561.4285714285714,0.0
595.0,0.0
628.5714285714286,0.0
662.1428571428571,0.0
695.7142857142857,0.0
729.2857142857142,0.0
762.8571428571429,0.0
796.4285714285713,0.0
830.0,0.0
