Wavelength,Cext,Qext,Csca,Qsca
416.9102296450939,7.930974819022123e-10,2.088723141012661,4.340925963258434e-10,1.1484513919430634
417.89144050104386,7.931323226051277e-10,2.0888651372854485,4.3410729516713087e-10,1.1485673048969074
418.8726513569938,7.931670896518367e-10,2.0890070449983758,4.341219246513214e-10,1.1486837726790378
419.8538622129437,7.93201759122126e-10,2.089148996583128,4.34136451415989e-10,1.1488011707391415
420.8350730688935,7.932362851627089e-10,2.0892903780511967,4.3415086007066614e-10,1.1489197954621682
421.81628392484345,7.93270630555385e-10,2.0894309686882053,4.341651533225953e-10,1.1490398737500043
422.7974947807934,7.933048074541349e-10,2.0895719452128763,4.3417934400546035e-10,1.149161645663162
423.77870563674327,7.933388663844659e-10,2.0897152453673344,4.3419344989684834e-10,1.1492853766212945
424.7599164926931,7.933728641782254e-10,2.089862190907886,4.342074982174664e-10,1.149411325093068
425.74112734864303,7.934108924881102e-10,2.0900249615851587,4.343691749984692e-10,1.1524997745618977
426.722338204593,7.93444685762568e-10,2.090179272784412,4.3438392039661247e-10,1.1526437278479365
427.7035490605428,7.934785435952787e-10,2.090335772763203,4.3439878136318306e-10,1.1527905436535753
428.6847599164927,7.935125246554887e-10,2.090493247976003,4.3441383481523037e-10,1.1529396642509877
429.6659707724426,7.935466939215402e-10,2.0906509546314167,4.344291167729019e-10,1.1530902302573285
430.64718162839256,7.935811049153476e-10,2.0908087867915532,4.344446391344789e-10,1.1532416974091584
431.6283924843424,7.936157770938482e-10,2.0909670719275013,4.3446040905398174e-10,1.1533940569834806
432.60960334029227,7.936506843671301e-10,2.0911258403368467,4.3447642116807757e-10,1.1535474713282936
433.5908141962422,7.936857626760668e-10,2.091284497179979,4.3449265083268036e-10,1.1537019482521704
434.57202505219215,7.937209317947893e-10,2.09144250197635,4.345090531933261e-10,1.153857199022937
435.55323590814197,7.937598600484172e-10,2.0916299374786407,4.34716991644398e-10,1.1577953745773928
436.53444676409185,7.937953892147586e-10,2.091791574091071,4.347351807049348e-10,1.1579697702274012
437.5156576200418,7.938309277556201e-10,2.0919556445194076,4.3475333318568044e-10,1.1581430698932451
438.49686847599173,7.938663866984469e-10,2.0921210752815163,4.3477136735528525e-10,1.1583152467225368
439.47807933194156,7.939016375623903e-10,2.0922864156976835,4.347892432610067e-10,1.1584871774865155
440.45929018789144,7.939366124132195e-10,2.0924526982929432,4.3480694770535055e-10,1.1586601310098683
441.4405010438414,7.939713302037287e-10,2.0926230360921236,4.3482447205202837e-10,1.1588347318009946
442.42171189979126,7.940058476995785e-10,2.0927993830380065,4.3484180500815564e-10,1.1590102564037172
443.40292275574114,7.940401934495398e-10,2.092979796872503,4.348589277346562e-10,1.1591845285663356
444.384133611691,7.940743295242372e-10,2.093157740212464,4.3487581720936666e-10,1.1593543684857688
445.36534446764097,7.941137569815029e-10,2.0933997803720117,4.351502746237216e-10,1.1641912776799195
446.34655532359085,7.941471914985095e-10,2.093552107006951,4.3516833515743624e-10,1.1643638164739754
447.32776617954073,7.941803475307326e-10,2.093684890850176,4.3518620722411783e-10,1.16452562971774
448.3089770354906,7.942133163249658e-10,2.0938026675626835,4.352039715075153e-10,1.164679025093759
449.29018789144055,7.942461765138776e-10,2.093910780485354,4.352217209533594e-10,1.1648275328195576
450.27139874739044,7.942790193572071e-10,2.0940137417758082,4.3523956924066943e-10,1.1649747737917744
451.2526096033403,7.943119541221318e-10,2.0941151322917047,4.3525760836968627e-10,1.1651232113305816
452.2338204592902,7.943450580424924e-10,2.09421834541718,4.3527584903828073e-10,1.165273647147241
453.21503131524014,7.943783366495146e-10,2.094326437108754,4.3529423327697534e-10,1.1654255685566306
454.19624217118997,7.944117555505007e-10,2.094441335831999,4.353127002625191e-10,1.165577821632396
455.1774530271399,7.944490342242972e-10,2.0946090733723848,4.3565208022448353e-10,1.1708752016469635
456.1586638830898,7.944827296999801e-10,2.094739185927554,4.3567284285804027e-10,1.1710436976005594
457.1398747390397,7.945164060958308e-10,2.094874239530226,4.3569359824938523e-10,1.1712113613886472
458.12108559498955,7.945499459884759e-10,2.0950095826724544,4.357143851145819e-10,1.1713794351731026
459.1022964509395,7.945833373780945e-10,2.095140202331979,4.3573527232356994e-10,1.1715484994609595
460.0835073068894,7.946166634335194e-10,2.095262258267785,4.3575627174442644e-10,1.1717175435456564
461.0647181628393,7.946499866795721e-10,2.0953753367512835,4.3577731107421586e-10,1.1718845604679888
462.04592901878914,7.94683290267078e-10,2.0954825444731293,4.357982558062977e-10,1.172047742510347
463.0271398747391,7.947165047609694e-10,2.0955865701856022,4.358190241164551e-10,1.1722066571932805
464.00835073068896,7.947495887544245e-10,2.095687890825974,4.3583967580120023e-10,1.1723628279467018
464.9895615866389,7.947825611286498e-10,2.095786999684303,4.3586032719928267e-10,1.1725188905534578
465.9707724425887,7.948190734431815e-10,2.095916419573959,4.362932397423631e-10,1.178406078356031
466.95198329853866,7.948517815702685e-10,2.096009272758751,4.363165504911461e-10,1.1785842824883663
467.93319415448855,7.948842929244367e-10,2.0960989161291743,4.363398539518902e-10,1.1787626871307728
468.9144050104385,7.949167027120619e-10,2.0961892319588897,4.363631214641569e-10,1.1789392094206803
469.8956158663883,7.949492619609164e-10,2.096285988108286,4.3638640048751504e-10,1.1791134384358126
470.87682672233825,7.94982149601026e-10,2.0963915953478693,4.3640979530338737e-10,1.1792862726471445
471.85803757828813,7.950152875751413e-10,2.0965020099169025,4.364333554169389e-10,1.179458161567609
472.839248434238,7.950485007106375e-10,2.0966096368704736,4.364571390580484e-10,1.1796289499793338
473.8204592901879,7.950817238037125e-10,2.096709937943077,4.364812146952202e-10,1.1797986745037063
474.80167014613784,7.951149873424488e-10,2.096803806168632,4.3650554870959003e-10,1.1799676421384566
475.7828810020877,7.951518068705509e-10,2.0969074086100163,4.37066078691651e-10,1.1866488550739482
476.7640918580376,7.951854116450425e-10,2.0969925360960033,4.370940384188441e-10,1.1868358237436152
477.7453027139874,7.952188445050845e-10,2.097078296314792,4.3712176262726947e-10,1.187020510902329
478.7265135699374,7.952519441898372e-10,2.0971687455690873,4.371490818502038e-10,1.187202530432814
479.7077244258873,7.952845746311605e-10,2.0972638319855768,4.37175861249704e-10,1.1873819879742682
480.68893528183713,7.953166011624816e-10,2.097359236859377,4.372020070561659e-10,1.1875597707341279
481.6701461377871,7.953479197765472e-10,2.09745043006377,4.3722758905195896e-10,1.1877384364259647
482.651356993737,7.953785678951805e-10,2.097535398343482,4.372529257510939e-10,1.1879213590525346
483.6325678496869,7.954087793523927e-10,2.097616765411182,4.372782911633319e-10,1.1881101853565863
484.6137787056367,7.954388814826186e-10,2.097700450476438,4.373036672909808e-10,1.18830336617409
485.5949895615866,7.954714503627517e-10,2.097773504382374,4.3808623568993575e-10,1.196601775478568
486.5762004175366,7.955016092670245e-10,2.0978603371126576,4.3811541399231434e-10,1.196812147328872
487.5574112734865,7.95532022614124e-10,2.097941824092408,4.381445821726552e-10,1.1970138668390458
488.5386221294363,7.955626339403804e-10,2.0980197712125808,4.3817384978284264e-10,1.197210193889331
489.5198329853863,7.955933277598223e-10,2.0980973241864236,4.3820328309388646e-10,1.1974082798596823
490.5010438413362,7.956238504870881e-10,2.0981714810873813,4.382328819392131e-10,1.1976150843392814
491.48225469728607,7.956540364053968e-10,2.0982427632449587,4.382628168519188e-10,1.197836223443476
492.4634655532359,7.956841601350153e-10,2.0983215472830508,4.3829311828233804e-10,1.1980747521370414
493.4446764091858,7.957147022355196e-10,2.098419231682676,4.383237632908039e-10,1.1983314151537263
494.42588726513577,7.95745982222609e-10,2.0985449954178663,4.383550412761095e-10,1.1986070044536659
495.40709812108565,7.957773001194284e-10,2.0986642836185463,4.3935240591191105e-10,1.208086395741413
496.3883089770355,7.958104926659505e-10,2.0988661100621253,4.3939026013094423e-10,1.208426419218696
497.3695198329855,7.958447110415414e-10,2.099094391568084,4.394290205388808e-10,1.208774714030266
498.35073068893536,7.958801780309496e-10,2.0993410991199735,4.394688149829952e-10,1.2091279969378947
499.33194154488524,7.959170543388112e-10,2.099597537121569,4.395099732642613e-10,1.2094859474736996
500.31315240083507,7.959551435844629e-10,2.0998483249042272,4.3955282442956205e-10,1.2098485279504463
501.29436325678495,7.959941771143604e-10,2.1000806577745452,4.3959711420576184e-10,1.210212957406483
502.27557411273494,7.960337592154554e-10,2.10029141226161,4.396423537924862e-10,1.2105745439878435
503.25678496868477,7.960735005906505e-10,2.100483281093257,4.3968818064795556e-10,1.210929340374599
504.23799582463465,7.961131796254016e-10,2.100659050595975,4.3973391148480304e-10,1.211273530174811
505.21920668058465,7.961596184922977e-10,2.1008597129379143,4.4077740020351786e-10,1.2201539233014773
506.20041753653453,7.961991345412185e-10,2.1010215905751406,4.408266773512406e-10,1.2204995378057755
507.18162839248436,7.962372469201472e-10,2.101182661204269,4.40874600156512e-10,1.220838260870174
508.16283924843424,7.962730827437217e-10,2.101334396423463,4.409206294377583e-10,1.2211699031082113
509.1440501043841,7.963063411878165e-10,2.1014694893807,4.4096469982812577e-10,1.2214968133020252
510.1252609603341,7.963374553201166e-10,2.101592299457837,4.410071129509634e-10,1.221822880692734
511.10647181628394,7.963669139673384e-10,2.1017113208608063,4.4104820517857093e-10,1.2221501302838864
512.0876826722339,7.963954506046704e-10,2.1018348503169353,4.410882770741648e-10,1.2224790184897543
513.0688935281838,7.964236700919453e-10,2.101970246514447,4.4112741544641363e-10,1.2228084217802464
514.0501043841336,7.964518733642541e-10,2.1021245501924546,4.4116603431725536e-10,1.223139665792999
515.0313152400836,7.964808944341646e-10,2.10231975086148,4.4203241874375134e-10,1.2300093782340684
516.0125260960334,7.965091942436895e-10,2.102505553252407,4.420758917143127e-10,1.2303689218480676
516.9937369519832,7.965383232809901e-10,2.1026933652651065,4.421204096258e-10,1.230731534987533
517.9749478079333,7.965683422347961e-10,2.102878206986867,4.42165346023047e-10,1.231090661900951
518.9561586638831,7.965989643331692e-10,2.1030519965965833,4.422108452966451e-10,1.2314452376695646
519.937369519833,7.966299951263339e-10,2.1032113148076608,4.422574869459207e-10,1.2317995361653178
520.9185803757829,7.96661392729732e-10,2.10336028569446,4.4230496679230275e-10,1.2321545643448328
521.8997912317327,7.966932893210052e-10,2.1035078471448094,4.4235280951267635e-10,1.2325088322778706
522.8810020876828,7.967255503785179e-10,2.10366457796449,4.424009222689308e-10,1.2328617311393026
523.8622129436326,7.96757901431975e-10,2.1038373930651715,4.424490391012849e-10,1.2332129619539542
524.8434237995824,7.967905637739924e-10,2.1040267390019967,4.4249718474786795e-10,1.233563466646174
525.8246346555325,7.968248358465782e-10,2.1042399523236557,4.43367815238089e-10,1.239915671731219
526.8058455114823,7.968587833329799e-10,2.1044223807791176,4.4342062023194747e-10,1.240272868337484
527.7870563674321,7.968926278124295e-10,2.1045740669328916,4.4347341914561477e-10,1.240612904190135
528.768267223382,7.969257141984146e-10,2.1046896065468825,4.4352602288741726e-10,1.240932287688093
529.7494780793319,7.969582930550618e-10,2.1047787757358343,4.4357887436339646e-10,1.2412360535517026
530.7306889352819,7.969909615415526e-10,2.1048584525453267,4.436319828956809e-10,1.2415330885309392
531.7118997912318,7.97023999953793e-10,2.1049397576962985,4.4368522642768243e-10,1.2418331997200103
532.6931106471816,7.970573861952036e-10,2.105025498130249,4.4373890965935696e-10,1.2421428679729714
533.6743215031316,7.970908266053086e-10,2.1051153909682254,4.437928168829254e-10,1.2424605051678148
534.6555323590815,7.971237532094922e-10,2.1052083084155906,4.4384595364767953e-10,1.242779370652903
535.6367432150313,7.971581687353069e-10,2.1053248303186747,4.450432441704891e-10,1.250874453303823
536.6179540709812,7.97189632130734e-10,2.105434531873385,4.4509885624425843e-10,1.2512102037600037
537.599164926931,7.972203576556828e-10,2.10555098363632,4.4515413513572997e-10,1.251549716981521
538.5803757828811,7.972506870221494e-10,2.1056651805486397,4.4520993967362053e-10,1.2518920055599339
539.5615866388309,7.97281203704155e-10,2.1057775045940947,4.452661989080454e-10,1.2522328897860682
540.5427974947808,7.973120666686995e-10,2.105886749026689,4.453219755962889e-10,1.2525667247041408
541.5240083507308,7.973430906275258e-10,2.105990022274516,4.4537772832057503e-10,1.2528955863181637
542.5052192066806,7.973742337759967e-10,2.106089049994497,4.4543452738743363e-10,1.2532269831490255
543.4864300626305,7.974059505200488e-10,2.106191792710673,4.454923730780928e-10,1.2535652690995536
544.4676409185804,7.974389482544022e-10,2.1063110347416876,4.4555134075162676e-10,1.253912387588845
545.4488517745302,7.974757820701081e-10,2.1064751657678915,4.4787664552545496e-10,1.268454063207351
546.4300626304802,7.975109144894529e-10,2.1066178919814087,4.479451429531706e-10,1.2688314834221242
547.4112734864301,7.97544540667528e-10,2.106749244275004,4.4801234703978897e-10,1.269196604860515
548.3924843423799,7.975762891310325e-10,2.1068652776929726,4.4807790784158966e-10,1.2695480802231758
549.37369519833,7.976059789371739e-10,2.106945072892587,4.4814133633670543e-10,1.2698852323370817
550.3549060542798,7.976335978503097e-10,2.106987822513521,4.482030128715747e-10,1.2702143492803155
551.3361169102296,7.976593622176093e-10,2.1070269879073154,4.4826390316656145e-10,1.2705463997902082
552.3173277661796,7.976839415909906e-10,2.1070919908207295,4.483239094865806e-10,1.2708867936488295
553.2985386221294,7.977082138566617e-10,2.107192417320965,4.483827877766955e-10,1.2712379322743428
554.2797494780793,7.977327271650652e-10,2.107327210345415,4.4844156913943233e-10,1.271600700946601
555.2609603340293,7.977575744147007e-10,2.1074928282335197,4.526699027323556e-10,1.2953782251686472
556.2421711899791,7.977825895790861e-10,2.1076412048043913,4.5274302332504897e-10,1.2957845129158012
557.2233820459292,7.978106449365475e-10,2.1077661652540742,4.52818487229516e-10,1.2961851887060332
558.204592901879,7.978414537291586e-10,2.1078721843018706,4.5289681844324315e-10,1.2965812034356121
559.1858037578288,7.978738859208957e-10,2.107971145496894,4.52976728111507e-10,1.2969741884627457
560.1670146137787,7.979066187930113e-10,2.108066283064105,4.530579129236133e-10,1.2973724947482799
561.1482254697286,7.979396933911359e-10,2.108162791179472,4.5314149616177986e-10,1.2977853676391455
562.1294363256785,7.979738799025901e-10,2.1082764535967184,4.5322577899640706e-10,1.2982137027487992
563.1106471816285,7.980092915045747e-10,2.108415578002478,4.533099373720102e-10,1.2986557407643224
564.0918580375783,7.980445593222012e-10,2.1085696120468134,4.5339417835541955e-10,1.2991042646814939
565.0730688935283,7.980789266321047e-10,2.1087435451118104,4.6109480388055157e-10,1.3367579315777565
566.0542797494782,7.981129626202832e-10,2.108910628683529,4.611988436354284e-10,1.3372476320302962
567.035490605428,7.981504371565777e-10,2.109088575630914,4.613039032526875e-10,1.3377386524457437
568.0167014613779,7.981900893333795e-10,2.1092562046384957,4.614129924244053e-10,1.3382383211955202
568.9979123173277,7.982319667669632e-10,2.1093981459058484,4.615267536510692e-10,1.338743126368894
569.9791231732777,7.982751714036306e-10,2.1095281582621865,4.616415149745044e-10,1.3392335043855974
570.9603340292276,7.983192411791247e-10,2.1096739749510816,4.617568157718823e-10,1.3397113166953598
571.9415448851774,7.983644532819673e-10,2.1098382030760297,4.6187129948659477e-10,1.3401878541326282
572.9227557411274,7.98407927177111e-10,2.110000450407203,4.619839622366383e-10,1.3406630702346738
573.9039665970773,7.984477412699729e-10,2.110146453394041,4.6209397285169633e-10,1.3411398208456187
574.8851774530272,7.984838091129452e-10,2.110280471113883,4.622015577098e-10,1.3416181246245613
575.8663883089771,7.985365113031081e-10,2.110500925835391,4.743557951902351e-10,1.3923594641846844
576.8475991649269,7.985587981946688e-10,2.110605143561745,4.744730927063244e-10,1.3928369070403777
577.8288100208769,7.985745605079173e-10,2.1106674860960855,4.74585704282206e-10,1.3932740860157866
578.8100208768268,7.985899069047817e-10,2.110730536993605,4.746978407543486e-10,1.3937057656398304
579.7912317327766,7.98607760524957e-10,2.1108022377077313,4.74812501046927e-10,1.3941469916278457
580.7724425887264,7.986305069419922e-10,2.1108618426656967,4.749356634652514e-10,1.3945964965314916
581.7536534446764,7.986600130241932e-10,2.1109335013285015,4.750627834590761e-10,1.3950474268418365
582.7348643006263,7.986922982191875e-10,2.1110076728345457,4.751920354883027e-10,1.3954849175098119
583.7160751565763,7.987240455775313e-10,2.1110549268496346,4.753205765081887e-10,1.3958998694627809
584.6972860125261,7.987539916657988e-10,2.1110769391544717,4.754472064406374e-10,1.3963025684590638
585.678496868476,7.98792089952345e-10,2.111083780234184,4.915784041552668e-10,1.4541183791626349
586.659707724426,7.988201571665985e-10,2.1110787948640666,4.91732167611714e-10,1.4545897415645215
587.6409185803758,7.988436707215421e-10,2.1110830098528983,4.918793421508136e-10,1.455048701594094
588.6221294363256,7.988651258649035e-10,2.1111313062533426,4.920230256872886e-10,1.4555074305215903
589.6033402922756,7.988856385550486e-10,2.1111612707519396,4.921665971224025e-10,1.455957633993648
590.5845511482255,7.989048523595055e-10,2.11115586192357,4.923156061871157e-10,1.4563997494278687
591.5657620041754,7.98929562231274e-10,2.1111552441581827,4.92465169119396e-10,1.4568418240452372
592.5469728601253,7.98960885575127e-10,2.1112098073059125,4.926189119869363e-10,1.45731517347738
593.5281837160752,7.989961290090882e-10,2.111307645331721,4.927766804975245e-10,1.4578175883460547
594.5093945720251,7.990299588932757e-10,2.111412035212963,4.92934353938714e-10,1.458328940783165
595.490605427975,7.990705316561556e-10,2.1114693850166177,5.105819084749009e-10,1.5140684459295723
596.4718162839248,7.990958328321098e-10,2.111553301809345,5.10754806189667e-10,1.5145566409710634
597.4530271398747,7.991167025438981e-10,2.1116147064951245,5.109180890234794e-10,1.5150089255173365
598.4342379958247,7.99133065869305e-10,2.111661567444127,5.110791803339833e-10,1.5154658223034985
599.4154488517745,7.991478189755862e-10,2.11173919414113,5.11237643025973e-10,1.5159589945713783
600.3966597077244,7.99161302109159e-10,2.1117798123854166,5.113990889188136e-10,1.5164678238913978
601.3778705636744,7.991798436204332e-10,2.111864884299456,5.115610177608865e-10,1.5169958256684855
602.3590814196243,7.99195182481212e-10,2.1119382779070945,5.117290422364173e-10,1.5175416654685927
603.3402922755741,7.99215545878991e-10,2.1120462712347003,5.118932747802571e-10,1.5180832982323407
604.3215031315241,7.992277715875622e-10,2.112130178543356,5.120464488598857e-10,1.5185840226077982
605.3027139874739,7.992331844569422e-10,2.1121579383437363,5.283386294412866e-10,1.5653851726226393
606.2839248434238,7.992468640136809e-10,2.1122410454347573,5.285143156254652e-10,1.5659095644430054
607.2651356993737,7.992706587101119e-10,2.1124134882289796,5.28705303141337e-10,1.5665115630028792
608.2463465553236,7.992999308324171e-10,2.112644721463301,5.288863031564182e-10,1.5671085794035535
609.2275574112736,7.993247634695255e-10,2.112756589002868,5.290668657592488e-10,1.567630752619917
610.2087682672235,7.993617634104759e-10,2.112811128322599,5.292586589160831e-10,1.56815825335925
611.1899791231733,7.994119592492247e-10,2.112931505108261,5.294670895542226e-10,1.5687519062902002
612.1711899791231,7.994676519574876e-10,2.1131058314031974,5.296900587632816e-10,1.5693836888569594
613.1524008350731,7.995279205736353e-10,2.1132315656862835,5.299092289027816e-10,1.569989167131603
614.133611691023,7.996050230677399e-10,2.1134013453428766,5.301407120934588e-10,1.5706315887625997
615.1148225469728,7.997283213971333e-10,2.113786061831183,5.453225396654298e-10,1.611248305238695
616.0960334029228,7.998102804968114e-10,2.1141807351478543,5.455710847067976e-10,1.6120124462115422
617.0772442588727,7.998725084918697e-10,2.114456818326405,5.457912437791119e-10,1.6126616669235159
618.0584551148226,7.99921056927231e-10,2.1146804778744563,5.460080447058802e-10,1.6133150045486095
619.0396659707725,7.999797419214273e-10,2.115039683399594,5.462348538595069e-10,1.6140611677314332
620.0208768267223,8.000173201503671e-10,2.115309644172939,5.464361328839521e-10,1.6147346514946832
621.0020876826723,8.000443213252062e-10,2.115456901055311,5.466274294558896e-10,1.6153300785715559
621.9832985386222,8.000616277187905e-10,2.115616525040716,5.468105940281034e-10,1.6158986378394482
622.964509394572,8.000736294160512e-10,2.1157300571767843,5.469906985905922e-10,1.6164640155062215
623.945720250522,8.000908073591342e-10,2.11589729507999,5.471740482704617e-10,1.6170510807339038
624.9269311064719,8.001145156537994e-10,2.1162106938743133,5.473535106373073e-10,1.6177161347996263
625.9081419624217,8.001443749044726e-10,2.116706683658651,5.593200109520984e-10,1.648280052524905
626.8893528183717,8.001503632451055e-10,2.1168008324928156,5.59507268575252e-10,1.6488479869752242
627.8705636743215,8.001598805564667e-10,2.1169085431462236,5.596830397019957e-10,1.6493921846669168
628.8517745302714,8.001630507613454e-10,2.116992989802233,5.598491531611042e-10,1.6498910231169974
629.8329853862214,8.001640473624558e-10,2.1170440363097103,5.600255284881942e-10,1.6503896172040204
630.8141962421712,8.001706998106284e-10,2.1170861964967953,5.601920316306325e-10,1.6508376188237242
631.7954070981211,8.001723137897552e-10,2.1170802404316884,5.603633388838342e-10,1.6512510395426923
632.7766179540711,8.001963311337661e-10,2.1172443363375963,5.605503323676074e-10,1.65177159048076
633.7578288100208,8.002117142583948e-10,2.1173979555734257,5.6073140985501e-10,1.6523066409891898
634.7390396659708,8.002261526737157e-10,2.1173646833612425,5.609254075981561e-10,1.6527723481268166
635.7202505219207,8.002335751356653e-10,2.11719431227152,5.687082408838159e-10,1.6716042425627482
636.7014613778706,8.002777481689568e-10,2.117309700176362,5.689085386679711e-10,1.6720434158615085
637.6826722338205,8.00333235414309e-10,2.1175658070317414,5.691287992827534e-10,1.6726542511819902
638.6638830897704,8.003873717889955e-10,2.1178680251304884,5.693600824437487e-10,1.673346978886818
639.6450939457203,8.004370771906035e-10,2.118071345521491,5.695856423957669e-10,1.6739974165959348
640.6263048016702,8.005015602137023e-10,2.1183178998596794,5.698162359847854e-10,1.6746294762110232
641.60751565762,8.005691034845642e-10,2.1185840082236087,5.700407518205235e-10,1.6752145490641523
642.58872651357,8.006484274022916e-10,2.118748419518746,5.702882287530226e-10,1.6757565363041718
643.5699373695198,8.007083702691806e-10,2.118875501277899,5.7052155669241e-10,1.6762687979307678
644.5511482254698,8.007713219791901e-10,2.11892060151389,5.707349074301717e-10,1.6767308547779047
645.5323590814197,8.008281138728982e-10,2.118890344437362,5.773196290607954e-10,1.6922418489191984
