Feature_ID,Feature_Name,Diameter,Center_Latitude,Center_Longitude,
1366,"Cydonia Labyrinthus",344.05,41.29,-12.06,
1367,"Cydonia Mensae",764.96,34.56,-12.33,
1370,"Cypress",14.67,-47.28,-47.35,
1375,"Cádiz",1.38,23.15,-49.03,
1377,"Da Vinci",96.3,1.47,-39.26,
1378,"Daan",12.22,-40.48,91.58,
1380,"Daedalia Planum",1922.02,-18.35,-125.95,
1383,"Daet",10.58,-7.29,-41.8,
1394,"Daly",79.72,-66.29,-23.12,
1398,"Dana",88.49,-72.49,-32.79,
1403,"Dank",8.29,21.96,107,
1409,"Dao Vallis",794,-37.61,88.89,
1416,"Darvel",22.36,17.78,-51.01,
1418,"Darwin",176.38,-56.97,-19.15,
1426,"Davies",48.06,45.96,0.09,
1431,"Dawes",185.32,-9.11,38.06,
1447,"de Vaucouleurs",302.27,-13.31,171,
1451,"Deba",8.8,-23.95,-17.3,
1460,"Dein",25.52,38.21,-2.51,
1463,"Dejnev",152.09,-25.14,-164.64,
1478,"Delta",7.89,-45.96,-39.17,
1479,"Deltoton Sinus",0,-3.95,55,
1490,"Denning",159.71,-17.43,33.52,
1493,"Depressio Hellespontica",0,-59.71,20,
1495,"Dersu",5.88,22.64,-51.89,
1499,"Dese",13.14,-45.41,-30.61,
1500,"Deseado",27,-80.62,70.29,
1504,"Dessau",9.95,-42.76,-53.13,
1506,"Deucalionis Regio",0,-14.83,20,
1507,"Deuteronilus",0,34.68,0,
1508,"Deuteronilus Colles",59.01,41.95,21.7,
1509,"Deuteronilus Mensae",919.17,45.11,23.92,
1511,"Deva Vallis",53.65,-7.67,-156.87,
1521,"Dia-Cau",29.47,-0.36,-42.66,
1522,"Diacria",0,49.67,-180,
1539,"Dingo",15.56,-23.71,-17.49,
1540,"Dinorwic",51.33,-30.03,-101.46,
1544,"Dioscuria",0,49.67,40,
1549,"Dison",20.67,-25.03,-16.5,
1550,"Dittaino Valles",157.42,-1.43,-66.86,
1552,"Dixie",28.44,17.78,-55.91,
1558,"Doanus Vallis",139.91,-63.02,-25.59,
1564,"Dokka",51.1,77.17,-145.76,
1565,"Dokuchaev",74.74,-60.62,-127.08,
1578,"Doon",3.79,23.53,109.51,
1588,"Dorsa Argentea",339.26,-77.63,-33.39,
1590,"Dorsa Brevia",650.99,-71.05,63.18,
1631,"Douglass",92.95,-51.34,-70.54,
1634,"Downe",28.13,-15.98,175.78,
1636,"Drava Valles",159.03,-48.86,165.99,
1639,"Drilon Vallis",118.53,7.17,-52.34,
1641,"Dromore",14.75,19.88,-49.58,
1650,"Du Martheray",96.12,5.45,93.58,
1651,"Du Toit",81.82,-71.62,-49.6,
1653,"Dubis Vallis",45.42,-5.16,-148.13,
1654,"Dubki",9.19,-34.97,-55.2,
1664,"Dunhuang",11.73,-80.84,-48.53,
1673,"Durius Valles",240,-17.3,171.98,
1675,"Dush",2.39,22.49,-54.02,
1687,"Dzeng",10.88,-80.51,-70.47,
1690,"Dzígai Vallis",327.31,-58.1,-36.59,
1700,"E. Mareotis Tholus",4.6,35.92,-85.13,
1702,"Eads",2.74,-28.48,-29.91,
1703,"Eagle",12.5,43.81,-8.17,
1706,"Eberswalde",62.19,-23.98,-33.3,
1710,"Echt",2.15,-21.97,-28.19,
1711,"Echus Chaos",480.51,10.79,-74.72,
1712,"Echus Chasma",391.1,2.47,-79.96,
1713,"Echus Fossae",421.03,2.61,-76.75,
1714,"Echus Montes",397.06,7.81,-77.95,
1716,"Edam",19.49,-26.28,-20.04,
1718,"Eddie",86.38,12.32,142.2,
1725,"Edom",0,0,15,
1729,"Eger",12.25,-48.29,-51.87,
1739,"Eil",5.56,41.73,-9.74,
1750,"Ejriksson",46.63,-19.2,-173.83,
1756,"Elath",13.23,45.87,-13.6,
1758,"Elaver Vallis",178.92,-9.38,-49.52,
1760,"Electris",0,-44.66,170,
1764,"Elim",43.63,-80.17,96.8,
1771,"Ellsley",10.94,36.29,-83.3,
1778,"Ely",10.43,-23.62,-27.3,
1779,"Elysium",0,24.74,150,
1780,"Elysium Catena",48.5,17.69,149.73,
1781,"Elysium Chasma",130,22.39,141.51,
1782,"Elysium Fossae",1044,24.08,146.14,
1783,"Elysium Mons",401,25.02,147.21,
1784,"Elysium Planitia",3000.79,2.98,154.74,
1785,"Elysium Rupes",140.5,25.24,148.04,
1803,"Enipeus Vallis",527.07,36.8,-92.8,
1809,"Eos Chaos",497.85,-16.82,-46.52,
1810,"Eos Chasma",1305.69,-12.15,-39.17,
1811,"Eos Mensa",346.67,-11.01,-42.16,
1821,"Erebus Montes",811.67,35.66,-174.98,
1826,"Eridania",0,-44.66,140,
1827,"Eridania Scopulus",1017.66,-52.61,141.79,
1839,"Erythraea Fossa",155.19,-27.27,-30.94,
1841,"Escalante",75.26,0.19,115.39,
1844,"Escorial",22.24,76.89,-55.04,
1846,"Esk",3.67,45.21,-7.02,
1850,"Espino",12.05,-19.69,110.34,
1864,"Eudoxus",98.51,-44.52,-147.22,
1868,"Eumenides Dorsum",569.26,4.79,-156.4,
1869,"Eunostos",0,21.77,-120,
1872,"Euphrates",0,19.78,25,
1873,"Euripus Mons",88.91,-44.82,105.18,
1889,"Evpatoriya",1.04,46.95,134.36,
1890,"Evros Vallis",358.01,-12.65,13.83,
1902,"Faith",5.3,42.92,-11.83,
1906,"Falun",10.01,-23.96,-24.67,
